sample_index,service_cycle,z_raw
521,7815100,243
522,7830100,237
523,7845100,240
524,7860100,239
525,7875100,239
526,7890100,237
527,7905100,239
528,7920100,241
529,7935100,240
530,7950100,240
531,7965100,238
532,7980100,238
533,7995100,242
534,8010100,241
535,8025100,240
536,8040100,238
537,8055100,239
538,8070100,241
539,8085100,239
540,8100100,240
541,8115100,241
542,8130100,242
543,8145100,238
544,8160100,242
545,8175100,241
546,8190100,243
547,8205100,241
548,8220100,238
549,8235100,240
550,8250100,239
551,8265100,238
552,8280100,241
553,8295100,238
554,8310100,236
555,8325100,240
556,8340100,240
557,8355100,243
558,8370100,241
559,8385100,241
560,8400100,242
561,8415100,240
562,8430100,239
563,8445100,241
564,8460100,243
565,8475100,240
566,8490100,235
567,8505100,238
568,8520100,240
569,8535100,235
570,8550100,243
571,8565100,239
572,8580100,237
573,8595100,243
574,8610100,241
575,8625100,240
576,8640100,243
577,8655100,241
578,8670100,239
579,8685100,243
580,8700100,244
581,8715100,246
582,8730100,240
583,8745100,238
584,8760100,244
585,8775100,237
586,8790100,240
587,8805100,241
588,8820100,238
589,8835100,240
590,8850100,241
591,8865100,240
592,8880100,238
593,8895100,243
594,8910100,239
595,8925100,238
596,8940100,238
597,8955100,241
598,8970100,239
599,8985100,240
600,9000100,243
601,9015100,242
602,9030100,240
603,9045100,242
604,9060100,239
605,9075100,241
606,9090100,235
607,9105100,239
608,9120100,242
609,9135100,239
610,9150100,239
611,9165100,238
612,9180100,236
613,9195100,239
614,9210100,242
615,9225100,240
616,9240100,239
617,9255100,240
618,9270100,239
619,9285100,243
620,9300100,241
621,9315100,242
622,9330100,243
623,9345100,240
624,9360100,243
625,9375100,243
626,9390100,244
627,9405100,242
628,9420100,239
629,9435100,238
630,9450100,243
631,9465100,241
632,9480100,240
633,9495100,240
634,9510100,240
635,9525100,241
636,9540100,237
637,9555100,239
638,9570100,236
639,9585100,241
640,9600100,242
641,9615100,244
642,9630100,241
643,9645100,241
644,9660100,240
645,9675100,242
646,9690100,238
647,9705100,240
648,9720100,240
649,9735100,239
650,9750100,240
651,9765100,242
652,9780100,240
653,9795100,238
654,9810100,242
655,9825100,241
656,9840100,239
657,9855100,239
658,9870100,242
659,9885100,238
660,9900100,242
661,9915100,237
662,9930100,239
663,9945100,242
664,9960100,243
665,9975100,237
666,9990100,239
667,10005100,241
668,10020100,239
669,10035100,238
670,10050100,239
671,10065100,244
672,10080100,242
673,10095100,242
674,10110100,240
675,10125100,241
676,10140100,241
677,10155100,245
678,10170100,239
679,10185100,236
680,10200100,241
681,10215100,237
682,10230100,238
683,10245100,242
684,10260100,240
685,10275100,240
686,10290100,243
687,10305100,240
688,10320100,239
689,10335100,241
690,10350100,238
691,10365100,239
692,10380100,236
693,10395100,242
694,10410100,240
695,10425100,237
696,10440100,239
697,10455100,239
698,10470100,240
699,10485100,242
700,10500100,240
701,10515100,241
702,10530100,238
703,10545100,242
704,10560100,241
705,10575100,241
706,10590100,240
707,10605100,238
708,10620100,241
709,10635100,238
710,10650100,242
711,10665100,241
712,10680100,239
713,10695100,239
714,10710100,240
715,10725100,239
716,10740100,240
717,10755100,238
718,10770100,241
719,10785100,244
720,10800100,242
721,10815100,239
722,10830100,240
723,10845100,241
724,10860100,243
725,10875100,242
726,10890100,239
727,10905100,243
728,10920100,241
729,10935100,239
730,10950100,235
731,10965100,240
732,10980100,240
733,10995100,241
734,11010100,242
735,11025100,242
736,11040100,239
737,11055100,240
738,11070100,241
739,11085100,241
740,11100100,239
741,11115100,240
742,11130100,243
743,11145100,239
744,11160100,238
745,11175100,239
746,11190100,240
747,11205100,237
748,11220100,241
749,11235100,242
750,11250100,240
751,11265100,239
752,11280100,241
753,11295100,240
754,11310100,240
755,11325100,239
756,11340100,242
757,11355100,242
758,11370100,239
759,11385100,241
760,11400100,239
761,11415100,240
762,11430100,238
763,11445100,240
764,11460100,239
765,11475100,240
766,11490100,242
767,11505100,240
768,11520100,240
769,11535100,244
770,11550100,244
771,11565100,240
772,11580100,237
773,11595100,240
774,11610100,239
775,11625100,238
776,11640100,237
777,11655100,242
778,11670100,240
779,11685100,240
780,11700100,242
781,11715100,237
782,11730100,240
783,11745100,243
784,11760100,237
785,11775100,242
786,11790100,243
787,11805100,240
788,11820100,238
789,11835100,236
790,11850100,242
791,11865100,240
792,11880100,241
793,11895100,242
794,11910100,242
795,11925100,240
796,11940100,238
797,11955100,242
798,11970100,238
799,11985100,234
800,12000100,241
801,12015100,236
802,12030100,239
803,12045100,241
804,12060100,239
805,12075100,240
806,12090100,238
807,12105100,241
808,12120100,240
809,12135100,237
810,12150100,241
811,12165100,237
812,12180100,237
813,12195100,238
814,12210100,239
815,12225100,235
816,12240100,237
817,12255100,243
818,12270100,243
819,12285100,244
820,12300100,238
821,12315100,239
822,12330100,242
823,12345100,241
824,12360100,240
825,12375100,243
826,12390100,242
827,12405100,239
828,12420100,240
829,12435100,239
830,12450100,239
831,12465100,239
832,12480100,240
833,12495100,242
834,12510100,238
835,12525100,238
836,12540100,242
837,12555100,237
838,12570100,240
839,12585100,240
840,12600100,237
841,12615100,240
842,12630100,239
843,12645100,240
844,12660100,237
845,12675100,243
846,12690100,241
847,12705100,239
848,12720100,238
849,12735100,239
850,12750100,238
851,12765100,242
852,12780100,241
853,12795100,238
854,12810100,238
855,12825100,236
856,12840100,241
857,12855100,238
858,12870100,239
859,12885100,242
860,12900100,239
861,12915100,239
862,12930100,239
863,12945100,239
864,12960100,238
865,12975100,238
866,12990100,237
867,13005100,240
868,13020100,241
869,13035100,240
870,13050100,242
871,13065100,237
872,13080100,241
873,13095100,241
874,13110100,243
875,13125100,240
876,13140100,240
877,13155100,239
878,13170100,237
879,13185100,242
880,13200100,239
881,13215100,235
882,13230100,240
883,13245100,240
884,13260100,244
885,13275100,237
886,13290100,239
887,13305100,241
888,13320100,238
889,13335100,240
890,13350100,237
891,13365100,241
892,13380100,242
893,13395100,239
894,13410100,240
895,13425100,239
896,13440100,244
897,13455100,240
898,13470100,240
899,13485100,242
900,13500100,241
901,13515100,245
902,13530100,240
903,13545100,240
904,13560100,242
905,13575100,238
906,13590100,237
907,13605100,237
908,13620100,244
909,13635100,242
910,13650100,242
911,13665100,242
912,13680100,239
913,13695100,239
914,13710100,236
915,13725100,241
916,13740100,240
917,13755100,241
918,13770100,242
919,13785100,238
920,13800100,238
921,13815100,244
922,13830100,240
923,13845100,241
924,13860100,240
925,13875100,240
926,13890100,239
927,13905100,237
928,13920100,240
929,13935100,239
930,13950100,239
931,13965100,240
932,13980100,240
933,13995100,239
934,14010100,241
935,14025100,236
936,14040100,241
937,14055100,242
938,14070100,240
939,14085100,240
940,14100100,236
941,14115100,238
942,14130100,242
943,14145100,240
944,14160100,243
945,14175100,240
946,14190100,240
947,14205100,242
948,14220100,238
949,14235100,242
950,14250100,238
951,14265100,238
952,14280100,242
953,14295100,235
954,14310100,241
955,14325100,240
956,14340100,240
957,14355100,243
958,14370100,241
959,14385100,238
960,14400100,239
961,14415100,242
962,14430100,239
963,14445100,240
964,14460100,243
965,14475100,239
966,14490100,242
967,14505100,239
968,14520100,240
969,14535100,241
970,14550100,239
971,14565100,238
972,14580100,245
973,14595100,241
974,14610100,241
975,14625100,240
976,14640100,242
977,14655100,242
978,14670100,237
979,14685100,242
980,14700100,242
981,14715100,240
982,14730100,238
983,14745100,243
984,14760100,241
985,14775100,238
986,14790100,242
987,14805100,240
988,14820100,243
989,14835100,239
990,14850100,243
991,14865100,241
992,14880100,242
993,14895100,241
994,14910100,239
995,14925100,237
996,14940100,242
997,14955100,243
998,14970100,242
999,14985100,240
1000,15000100,239
1001,15015100,240
1002,15030100,237
1003,15045100,242
1004,15060100,237
1005,15075100,237
1006,15090100,244
1007,15105100,240
1008,15120100,237
1009,15135100,238
1010,15150100,240
1011,15165100,242
1012,15180100,237
1013,15195100,237
1014,15210100,240
1015,15225100,241
1016,15240100,239
1017,15255100,242
1018,15270100,241
1019,15285100,239
1020,15300100,239
1021,15315100,246
1022,15330100,239
1023,15345100,242
